cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status,salary,college_tier_score,univ_ranking_score
7.533796118,0,Tier 1,India,100-300,2,77.10785855,48.15556035,Cloud,Consulting,6.908126672,Placed,60888.47154,3,2
6.977425697,1,Tier 1,USA,300+,1,67.43255306,68.75495803,AI/ML,Tech,5.014625515,Placed,120000.0,3,1
8.091460995,0,Tier 2,Germany,300+,0,50.06238011,67.66580229,Cloud,Consulting,4.979244398,Placed,88798.19165,2,1
7.530028827,3,Tier 3,India,300+,2,79.64791809,68.19951146,AI/ML,Other,5.05302748,Placed,48466.5356,1,1
6.341715279,1,Tier 3,Canada,100-300,2,39.37715423,65.06306935,Cloud,Other,7.485345195,Placed,69362.77368,1,2
7.317093565,0,Tier 3,Germany,100-300,2,77.30004514,70.27911435,AI/ML,Manufacturing,8.009836263,Placed,70343.57422,1,2
7.486358054,0,Tier 2,India,300+,2,67.04184143,69.00702309,Core CS,Manufacturing,5.289471918,Placed,47568.38224,2,1
6.395600893,1,Tier 1,Canada,100-300,0,84.93894464,89.45504949,AI/ML,Healthcare,5.854943204,Placed,105820.2679,3,2
8.157555317,0,Tier 2,Germany,100-300,0,58.2661457,43.13227721,AI/ML,Manufacturing,6.113170171,Placed,102365.1473,2,2
7.20378491,4,Tier 2,Germany,100-300,2,85.70307722,60.34122423,Data Science,Manufacturing,3.600257849,Placed,100399.1713,2,2
6.896898097,0,Tier 3,UK,300+,2,74.66266537,60.51096923,Cloud,Manufacturing,4.261087708,Placed,74643.67092,1,1
6.592724956,2,Tier 1,Germany,100-300,2,61.54368186,76.95641387,Cloud,Finance,5.390913057,Placed,99621.73248,3,2
6.320716119,2,Tier 2,Germany,100-300,1,87.06820256,90.29263728,AI/ML,Finance,1.969038894,Placed,89700.02402,2,2
6.414996345,1,Tier 1,UK,300+,2,85.0087561,71.21545947,Cloud,Healthcare,5.217440061,Placed,96611.07831,3,1
6.281872492,2,Tier 3,Canada,300+,2,65.83775624,71.04279215,Cloud,Healthcare,5.920650204,Placed,56247.31965,1,1
6.960936131,2,Tier 1,India,Top 100,1,57.6950884,86.94160827,Core CS,Consulting,6.113739065,Placed,49553.80575,3,3
7.188364636,0,Tier 2,India,300+,2,90.92741064,78.84791002,Cloud,Finance,3.254603967,Placed,43407.56766,2,1
8.204049631,0,Tier 2,UK,Top 100,4,83.28828464,62.21410831,Core CS,Manufacturing,3.633823351,Placed,101990.8883,2,3
8.196024248,0,Tier 2,USA,300+,0,48.26333418,67.8275462,AI/ML,Tech,6.052694598,Placed,120000.0,2,1
6.596293006,0,Tier 2,Germany,Top 100,2,61.48939623,66.42051844,Data Science,Consulting,6.428701435,Placed,96753.48265,2,3
9.177529718,2,Tier 1,USA,300+,1,91.67876129,64.47582249,Core CS,Tech,4.416326619,Placed,120000.0,3,1
7.675564698,2,Tier 1,Germany,100-300,5,74.58500607,66.87326842,Data Science,Finance,5.478657506,Placed,120000.0,3,2
7.881390289,1,Tier 2,USA,Top 100,0,81.70599694,44.86070514,AI/ML,Manufacturing,5.477049402,Placed,120000.0,2,3
7.393594789,0,Tier 1,Canada,Top 100,1,100.0,49.73540077,Core CS,Consulting,5.619451587,Placed,104178.6797,3,3
5.714994569,2,Tier 2,UK,100-300,0,66.04381578,44.22833435,Cloud,Finance,6.77097871,Placed,100147.5024,2,2
7.315966376,1,Tier 2,India,100-300,5,39.32618452,60.45165676,Cybersecurity,Tech,6.178509438,Placed,47773.30007,2,2
7.858343692,1,Tier 1,Canada,Top 100,2,55.6623262,62.62888674,Cybersecurity,Healthcare,4.078756534,Placed,117232.3589,3,3
7.772261334,2,Tier 1,India,100-300,0,55.92935662,85.4756017,Cybersecurity,Consulting,5.646781774,Placed,53420.78612,3,2
8.481632036,0,Tier 2,UK,Top 100,2,52.60340533,67.12198913,Cybersecurity,Other,8.738273812,Placed,101171.9665,2,3
6.66577359,1,Tier 2,USA,300+,1,52.53355208,41.67531156,Cybersecurity,Consulting,2.886744668,Placed,103254.6085,2,1
6.710697513,0,Tier 1,Germany,100-300,1,100.0,62.62652475,Core CS,Healthcare,4.162759645,Placed,93016.64789,3,2
8.148456795,0,Tier 3,USA,Top 100,1,66.86147025,47.16634996,Core CS,Manufacturing,7.980601033,Placed,97190.09607,1,3
7.071516223,2,Tier 1,USA,Top 100,0,79.75104142,62.07173875,AI/ML,Other,8.791789017,Placed,120000.0,3,3
6.645928566,1,Tier 3,UK,Top 100,1,92.01658653,53.55094304,Core CS,Manufacturing,5.627527921,Placed,65831.44278,1,3
7.006182315,0,Tier 1,USA,Top 100,0,98.72744661,89.66128971,Core CS,Consulting,3.875883137,Placed,120000.0,3,3
6.557944523,1,Tier 1,USA,100-300,3,77.59284399,76.70434718,Core CS,Healthcare,3.439524944,Placed,120000.0,3,2
5.501595335,2,Tier 1,Germany,Top 100,2,63.27921778,87.37244333,Cloud,Manufacturing,3.560673694,Placed,105731.1034,3,3
8.635585246,1,Tier 2,India,100-300,3,84.31210347,47.75717925,Cybersecurity,Other,4.422368439,Placed,46221.37669,2,2
6.20221737,2,Tier 3,UK,300+,1,89.35631779,54.70873338,Cloud,Finance,8.383018183,Placed,74566.78088,1,1
7.882976011,2,Tier 2,India,300+,2,66.83315244,61.33266031,Cloud,Tech,5.485753772,Placed,57072.93402,2,1
6.692408703,0,Tier 3,India,300+,1,88.11607565,68.18593634,Cloud,Healthcare,5.559266642,Placed,33299.86999,1,1
6.949288118,0,Tier 3,Canada,100-300,4,30.0,63.85255488,Cybersecurity,Other,5.584602028,Placed,68689.89958,1,2
7.866866482,3,Tier 2,UK,Top 100,3,58.88637521,66.5893982,Core CS,Healthcare,3.084553003,Placed,102212.2588,2,3
6.733231445,1,Tier 1,USA,300+,1,58.41908863,59.03062742,Core CS,Finance,2.994954642,Placed,120000.0,3,1
8.215961605,0,Tier 2,India,300+,2,58.45822536,79.35884438,Cybersecurity,Finance,3.981673554,Placed,53923.83981,2,1
7.60782979,1,Tier 2,Canada,Top 100,2,65.71947617,55.99441592,Data Science,Finance,5.993604107,Placed,119759.1286,2,3
6.328377954,0,Tier 3,USA,300+,0,81.91698419,43.84922086,Core CS,Other,7.74756027,Placed,83206.36822,1,1
8.097817053,0,Tier 3,Germany,300+,1,57.29793221,63.48593085,Core CS,Consulting,2.461013613,Placed,76851.04761,1,1
7.113635583,2,Tier 3,India,Top 100,1,71.92892024,72.37203064,Core CS,Consulting,5.945068878,Placed,43905.57907,1,3
6.461675734,1,Tier 1,India,100-300,2,51.88105889,59.87246626,Core CS,Tech,5.533361743,Placed,53723.39445,3,2
7.530272874,3,Tier 1,Canada,300+,3,41.00272387,55.20096977,Data Science,Finance,2.708127354,Placed,115645.3157,3,1
7.714550678,0,Tier 1,UK,Top 100,5,30.0,47.91867594,Cloud,Manufacturing,5.888220657,Placed,105947.31,3,3
6.612786301,1,Tier 2,USA,Top 100,1,76.39636641,71.81066148,Cybersecurity,Consulting,5.673861042,Placed,112539.6608,2,3
6.966992278,2,Tier 1,Germany,100-300,3,93.47343271,92.99333828,Cloud,Other,6.089951271,Placed,96256.74539,3,2
7.59979638,0,Tier 1,Canada,100-300,2,80.86139115,55.66551784,Data Science,Consulting,6.961480643,Placed,120000.0,3,2
7.267461644,2,Tier 2,Germany,100-300,0,85.26448515,67.29111543,AI/ML,Consulting,6.469472974,Placed,104230.4117,2,2
6.768014916,0,Tier 3,India,100-300,3,80.13647958,64.7374281,Core CS,Manufacturing,2.740197373,Placed,35153.03895,1,2
6.329199507,3,Tier 2,India,300+,1,65.60734151,54.35673569,Core CS,Consulting,4.976230377,Placed,41370.21911,2,1
6.828369868,0,Tier 2,USA,300+,1,77.43085548,48.94634424,Cybersecurity,Tech,4.416404987,Placed,112215.6862,2,1
6.438968343,2,Tier 3,UK,100-300,2,73.25811715,89.73722522,Cloud,Consulting,7.300918997,Placed,69187.24974,1,2
6.82790896,1,Tier 1,Canada,300+,1,76.04836099,61.02072787,Cybersecurity,Finance,7.509296693,Placed,103224.4979,3,1
8.233821302,3,Tier 2,USA,300+,2,66.98737801,76.37359465,Core CS,Tech,6.886689654,Placed,120000.0,2,1
7.795481216,0,Tier 2,Canada,300+,2,35.22981781,97.42018417,AI/ML,Tech,5.835676717,Placed,109192.0928,2,1
7.72181712,2,Tier 2,Canada,100-300,4,68.40547104,44.51566676,Cybersecurity,Finance,7.040045659,Placed,98723.95254,2,2
6.843125431,0,Tier 2,Germany,100-300,2,58.06274641,87.00395353,Cybersecurity,Other,5.435777311,Placed,87802.1674,2,2
7.327748275,2,Tier 1,Canada,100-300,3,89.33417142,64.49686572,Cloud,Consulting,6.384346269,Placed,112594.4227,3,2
8.194402484,1,Tier 2,India,Top 100,2,67.71009572,84.62105196,Data Science,Manufacturing,4.77488298,Placed,67172.786,2,3
6.871895888,2,Tier 1,Canada,300+,2,78.63241957,80.11617629,Cloud,Consulting,5.112562985,Placed,99822.09438,3,1
8.164480383,1,Tier 3,India,100-300,1,70.13250696,64.1606595,AI/ML,Finance,4.384540179,Placed,51670.30272,1,2
5.872864718,2,Tier 1,India,300+,2,78.87767965,82.49411764,Cybersecurity,Finance,6.628102258,Placed,53492.79237,3,1
7.355916716,1,Tier 2,UK,300+,3,85.66319113,61.92261254,Data Science,Healthcare,8.65654207,Placed,112210.7369,2,1
7.680575516,3,Tier 2,Germany,300+,3,77.75370293,79.88114483,AI/ML,Consulting,4.114994418,Placed,98265.16655,2,1
7.713490418,1,Tier 2,Germany,Top 100,2,83.13717297,56.91045809,Cybersecurity,Manufacturing,6.837222113,Placed,99158.88461,2,3
6.109364133,0,Tier 2,USA,100-300,2,85.94309594,83.0151034,Data Science,Tech,5.305647548,Placed,120000.0,2,2
6.47437181,0,Tier 1,USA,100-300,1,86.48921147,84.70381274,Cloud,Other,4.441353729,Placed,120000.0,3,2
7.795646589,2,Tier 2,Germany,100-300,2,69.51564303,55.30742693,Data Science,Other,6.554985791,Placed,97415.7061,2,2
6.390591703,3,Tier 1,India,Top 100,1,90.72290899,40.12040657,Cybersecurity,Finance,4.910202125,Placed,55352.18211,3,3
6.760243155,2,Tier 2,USA,100-300,3,65.60362463,69.03551882,Cloud,Consulting,4.799438673,Placed,104837.0816,2,2
8.260700648,0,Tier 3,UK,300+,0,90.49616717,71.05451573,Cloud,Consulting,5.300332676,Placed,72963.20641,1,1
6.9617606,0,Tier 3,UK,100-300,1,94.21495964,80.81988745,Cloud,Healthcare,3.933538933,Placed,75797.00247,1,2
6.41858069,1,Tier 3,Germany,100-300,2,83.24921129,83.49009092,AI/ML,Consulting,6.728551129,Placed,76535.22512,1,2
6.297906115,2,Tier 3,USA,100-300,2,85.85949083,73.76017079,Data Science,Finance,5.03016081,Placed,94882.89132,1,2
6.802131229,1,Tier 1,USA,100-300,2,78.88458061,68.39605787,Cloud,Finance,3.600707607,Placed,120000.0,3,2
7.266584428,1,Tier 3,Germany,300+,3,94.43519395,68.04469239,Cybersecurity,Healthcare,8.833143533,Placed,70680.26191,1,1
8.039319856,1,Tier 3,USA,300+,3,55.11063045,53.74439349,Cloud,Consulting,5.460020673,Placed,92766.62312,1,1
7.534038464,1,Tier 2,USA,300+,1,89.44113573,45.57003016,Cybersecurity,Manufacturing,5.823726427,Placed,105394.0223,2,1
6.428747906,3,Tier 2,UK,100-300,0,34.23460796,58.59231414,Core CS,Tech,6.014909776,Placed,93867.25035,2,2
6.862366913,0,Tier 3,Germany,100-300,2,85.4403319,75.4709806,AI/ML,Consulting,5.144805155,Placed,83049.30636,1,2
8.150535361,0,Tier 1,Canada,100-300,1,47.03950546,88.90212424,Cloud,Finance,4.135525094,Placed,112977.6209,3,2
7.010017491,1,Tier 1,UK,300+,3,57.48347396,70.88286909,AI/ML,Tech,6.735591862,Placed,120000.0,3,1
8.309769316,0,Tier 3,India,100-300,0,83.83701953,86.81484932,Core CS,Manufacturing,3.751690939,Placed,48050.60632,1,2
7.298118549,0,Tier 3,Germany,100-300,3,59.62936878,76.50351479,Cloud,Consulting,4.82513266,Placed,75109.91229,1,2
7.133194502,2,Tier 1,UK,Top 100,2,69.78102544,53.91793353,AI/ML,Manufacturing,8.466384207,Placed,120000.0,3,3
8.234189094,0,Tier 3,Germany,100-300,0,68.25823361,56.03981797,AI/ML,Consulting,5.656429173,Placed,81369.98416,1,2
6.676674272,1,Tier 1,Canada,100-300,3,68.68966806,67.91375298,Data Science,Consulting,4.694512593,Placed,115676.992,3,2
7.094165935,1,Tier 2,UK,300+,1,77.47150839,82.25852306,Cybersecurity,Other,6.051138775,Placed,90705.85823,2,1
9.168265315,0,Tier 2,Germany,100-300,1,67.92685572,37.61493047,Cloud,Tech,7.760027374,Placed,105923.1467,2,2
7.415896814,1,Tier 3,UK,100-300,4,83.555002,55.07592371,Cybersecurity,Consulting,3.399779686,Placed,72351.00599,1,2
7.168006646,0,Tier 3,UK,300+,2,60.60296268,90.88827852,Cybersecurity,Tech,7.063425353,Placed,86490.71581,1,1
7.492131187,0,Tier 2,India,300+,1,70.87983867,54.79173509,Cybersecurity,Healthcare,5.496108239,Placed,49229.92902,2,1
7.567528784,1,Tier 2,India,300+,5,32.43702028,38.25899549,Core CS,Tech,3.989046417,Placed,50328.5902,2,1
6.495007091,1,Tier 2,USA,100-300,4,89.56397145,47.03421031,Core CS,Tech,3.625798308,Placed,112809.4913,2,2
7.479560549,0,Tier 1,Canada,Top 100,3,64.86240761,35.29043899,AI/ML,Consulting,6.937244292,Placed,120000.0,3,3
6.352087921,0,Tier 3,Canada,Top 100,2,76.27190139,60.77487899,Cloud,Finance,3.603762394,Placed,74837.00206,1,3
8.135228489,0,Tier 1,UK,300+,0,37.25631533,82.63944602,Core CS,Tech,4.508355239,Placed,120000.0,3,1
7.234681629,0,Tier 3,Germany,Top 100,1,57.77713634,68.21347472,AI/ML,Tech,3.887128916,Placed,93401.95949,1,3
7.58385549,1,Tier 3,USA,300+,3,78.092712,80.76636629,Cybersecurity,Healthcare,7.481348346,Placed,84475.00645,1,1
8.11353671,0,Tier 3,Canada,300+,2,62.26040177,62.27399331,AI/ML,Manufacturing,3.641549883,Placed,96977.44757,1,1
7.017511057,0,Tier 2,UK,300+,5,62.5102793,41.72775629,Data Science,Consulting,4.90308434,Placed,100294.0958,2,1
7.253561606,0,Tier 3,India,300+,2,76.21270884,75.27735972,Cybersecurity,Other,5.461957091,Placed,34300.65623,1,1
7.648021791,0,Tier 2,Germany,300+,1,84.22188535,79.71507839,Core CS,Finance,4.533509789,Placed,84168.04697,2,1
7.04324133,1,Tier 1,India,Top 100,1,99.19410644,47.69615117,AI/ML,Finance,8.152864957,Placed,67588.00048,3,3
7.100438869,1,Tier 1,Germany,100-300,2,67.73466635,53.48836948,Core CS,Healthcare,4.542223554,Placed,108195.3482,3,2
6.235153159,0,Tier 1,UK,300+,0,69.45826954,71.36494388,AI/ML,Consulting,2.802054461,Placed,111565.6236,3,1
8.854109431,0,Tier 1,India,Top 100,1,68.44798046,39.28301688,Cybersecurity,Manufacturing,4.389488962,Placed,63642.71779,3,3
5.874165245,3,Tier 3,UK,100-300,2,50.97018038,51.84010049,AI/ML,Tech,4.84264193,Placed,94359.82993,1,2
8.051381261,0,Tier 3,Canada,300+,2,47.95360066,69.35337218,Core CS,Healthcare,3.211553645,Placed,67863.23378,1,1
8.174280356,0,Tier 2,India,100-300,2,56.68378108,89.16497947,Core CS,Finance,5.93571712,Placed,52749.73133,2,2
6.975789554,2,Tier 2,India,100-300,0,62.21204294,76.752271,Cybersecurity,Consulting,4.541497844,Placed,47956.84255,2,2
9.07905832,0,Tier 3,Canada,100-300,0,71.44116862,35.97941187,Cloud,Manufacturing,10.0,Placed,87770.12389,1,2
7.555058763,0,Tier 3,Germany,100-300,3,69.26674548,57.9053716,Cybersecurity,Other,4.986153598,Placed,72226.7124,1,2
7.933222669,2,Tier 3,USA,300+,3,94.25661299,82.31445498,Data Science,Consulting,7.626347611,Placed,105852.42,1,1
7.355316137,0,Tier 3,India,300+,2,84.21378871,58.82465889,Cloud,Healthcare,6.613926645,Placed,29465.48778,1,1
6.184904034,1,Tier 3,USA,300+,5,81.29593113,60.40419988,Cloud,Finance,3.728676129,Placed,89313.81254,1,1
6.817783217,0,Tier 1,UK,Top 100,4,59.92368411,54.4588812,Cybersecurity,Healthcare,7.172107518,Placed,120000.0,3,3
6.247987254,0,Tier 3,Canada,100-300,1,74.05906819,87.25979022,Cybersecurity,Healthcare,3.643674962,Placed,74433.32197,1,2
7.812176713,2,Tier 2,UK,300+,2,93.9857034,66.50560839,Cloud,Other,5.366362009,Placed,92641.06665,2,1
7.086387137,1,Tier 2,Canada,300+,1,87.57280777,55.78888091,Data Science,Tech,3.932406567,Placed,108698.97,2,1
9.085487331,0,Tier 2,USA,300+,3,75.98304304,76.97483956,AI/ML,Finance,2.995577369,Placed,120000.0,2,1
7.047753504,1,Tier 3,Canada,300+,2,66.04761009,69.84421873,Cybersecurity,Consulting,4.129741951,Placed,80532.45629,1,1
6.489753046,0,Tier 2,Germany,300+,0,71.19888864,78.23920175,Cybersecurity,Finance,4.409282099,Placed,91368.55847,2,1
6.95373071,3,Tier 2,USA,100-300,1,81.74780031,75.63669026,Data Science,Consulting,4.77828321,Placed,119887.6133,2,2
6.639838487,0,Tier 3,Canada,300+,3,76.53866401,48.08182922,AI/ML,Consulting,6.228151023,Placed,74880.37986,1,1
7.954869228,2,Tier 3,UK,300+,2,68.6520166,60.64041153,Core CS,Manufacturing,6.594363118,Placed,83399.67772,1,1
5.927609087,2,Tier 2,USA,Top 100,2,57.2160858,83.2812194,Cloud,Tech,4.186260783,Placed,114386.5056,2,3
6.744138978,3,Tier 1,India,300+,2,64.32436657,89.98707223,AI/ML,Consulting,3.928238473,Placed,62321.45126,3,1
7.115448016,1,Tier 1,Germany,100-300,1,77.11560377,73.82895034,Cloud,Other,4.358393255,Placed,102610.5881,3,2
5.533035386,2,Tier 2,UK,300+,3,70.08551903,74.84865727,Cloud,Tech,5.242848033,Placed,97561.4357,2,1
6.333121374,0,Tier 2,USA,100-300,0,83.22187673,55.49949306,Core CS,Other,5.432623414,Placed,98356.2024,2,2
6.363223701,2,Tier 2,India,Top 100,5,52.29028848,81.29603517,Core CS,Other,3.563668247,Placed,48370.5836,2,3
6.871552312,1,Tier 3,USA,100-300,3,72.13326952,94.09521689,Cybersecurity,Manufacturing,1.446346869,Placed,94948.88844,1,2
6.555771118,0,Tier 3,USA,100-300,1,64.98322516,68.85335887,Core CS,Manufacturing,6.726832804,Placed,97341.64327,1,2
7.342370101,2,Tier 3,India,100-300,2,66.59899679,52.83512659,Core CS,Healthcare,5.556083979,Placed,41389.58001,1,2
8.378459774,1,Tier 3,USA,100-300,4,69.74346232,61.54472913,AI/ML,Other,7.290460945,Placed,105989.3167,1,2
8.311405213,0,Tier 2,Canada,100-300,3,58.09452393,47.00509122,Data Science,Consulting,6.888830147,Placed,109240.5403,2,2
7.461657747,1,Tier 1,India,300+,0,74.32277092,44.28926243,Cybersecurity,Finance,4.419942835,Placed,55572.35079,3,1
7.124124274,0,Tier 2,Canada,300+,2,74.18070523,77.00542974,Core CS,Other,3.555617266,Placed,92286.21776,2,1
7.094070904,1,Tier 3,UK,Top 100,1,65.26777399,74.21392749,Cloud,Manufacturing,5.286082041,Placed,81847.91838,1,3
7.121125917,2,Tier 1,Canada,Top 100,1,64.89010794,49.43521551,Cloud,Tech,5.769843144,Placed,120000.0,3,3
6.282905962,0,Tier 2,Germany,100-300,0,73.78226388,61.67516909,AI/ML,Healthcare,6.502289733,Placed,93987.79027,2,2
7.187407412,1,Tier 1,Canada,300+,0,70.37770705,65.03075383,Cloud,Tech,3.631861416,Placed,114783.3548,3,1
7.479197073,1,Tier 2,India,100-300,2,60.6249474,54.92476864,Cloud,Consulting,7.414915723,Placed,47037.99775,2,2
7.770002074,3,Tier 1,India,100-300,0,89.82499905,42.88550846,Cloud,Finance,4.590228747,Placed,59397.62778,3,2
7.932475916,2,Tier 2,Germany,100-300,3,79.6786822,50.79656889,Cloud,Consulting,2.006877056,Placed,81571.19995,2,2
6.952933717,0,Tier 3,Canada,100-300,1,79.49891988,62.72475411,Data Science,Healthcare,3.588645315,Placed,83628.36214,1,2
7.152899387,2,Tier 3,Germany,300+,2,68.62213752,74.39750225,AI/ML,Tech,6.019304689,Placed,90058.27479,1,1
6.080234022,2,Tier 2,Canada,300+,4,69.67256902,82.979363,AI/ML,Healthcare,4.694195933,Placed,96886.65524,2,1
6.845112391,0,Tier 2,Canada,100-300,3,68.36260719,83.22258539,Core CS,Consulting,3.654298735,Placed,88903.46409,2,2
6.783785917,1,Tier 2,Canada,100-300,2,54.52680301,71.69821594,Data Science,Consulting,1.935386751,Placed,100608.5973,2,2
7.174174561,3,Tier 2,Canada,Top 100,2,62.0669967,78.22943323,Core CS,Tech,6.367051282,Placed,99470.2527,2,3
6.340279728,1,Tier 3,India,300+,3,100.0,65.01742845,Cybersecurity,Tech,4.121078134,Placed,37471.74084,1,1
7.562793719,0,Tier 1,Germany,300+,1,84.66446074,53.38065121,Cybersecurity,Finance,6.269381427,Placed,111244.8634,3,1
6.937742851,0,Tier 2,Canada,100-300,0,61.50585926,73.25421837,Cybersecurity,Tech,3.825607582,Placed,100154.9707,2,2
6.779238839,1,Tier 2,Germany,100-300,1,41.38648627,73.91238242,Cybersecurity,Tech,3.797083357,Placed,91941.58122,2,2
6.710620931,1,Tier 2,UK,100-300,2,77.77319033,73.65095095,Data Science,Healthcare,3.091841897,Placed,109459.6388,2,2
6.949684906,1,Tier 3,USA,300+,2,80.91142828,73.70596475,Cloud,Manufacturing,5.268736046,Placed,93042.3382,1,1
6.641697884,0,Tier 2,India,100-300,1,89.97294198,87.34569881,Core CS,Finance,5.919769444,Placed,50850.45153,2,2
6.683773162,3,Tier 2,Germany,300+,3,66.17211993,49.57852156,AI/ML,Other,7.116696354,Placed,96041.24534,2,1
8.274371277,1,Tier 3,Canada,100-300,1,83.70983227,65.59645196,AI/ML,Consulting,6.163404115,Placed,86044.50903,1,2
8.172168403,1,Tier 1,Germany,Top 100,1,81.36394561,51.95997644,Cybersecurity,Consulting,3.834357964,Placed,114986.8276,3,3
6.286765208,0,Tier 3,USA,300+,2,82.85957614,74.69591003,Cybersecurity,Finance,6.708504695,Placed,86246.0651,1,1
7.055763416,1,Tier 1,India,Top 100,1,51.42747232,82.86004835,Data Science,Finance,5.245876106,Placed,68272.91934,3,3
6.479474703,1,Tier 2,India,300+,2,89.29446894,75.45169558,Cloud,Manufacturing,6.168846293,Placed,48254.55233,2,1
6.738681949,0,Tier 2,USA,100-300,2,73.4175869,45.92549713,AI/ML,Healthcare,4.30868349,Placed,120000.0,2,2
6.753942866,2,Tier 1,India,100-300,0,62.75851569,100.0,Cloud,Healthcare,5.131549479,Placed,49196.92673,3,2
7.28818083,0,Tier 1,Canada,100-300,2,88.96889338,58.17568772,Data Science,Other,3.44070046,Placed,120000.0,3,2
6.31592362,0,Tier 3,UK,Top 100,3,48.99476115,70.00505617,Cloud,Manufacturing,6.987141313,Placed,76545.4101,1,3
6.485778894,0,Tier 2,USA,Top 100,1,56.37145526,88.7135482,Cloud,Healthcare,4.812005293,Placed,105160.9475,2,3
6.632898524,0,Tier 1,Canada,300+,3,99.31498385,68.40207278,Cybersecurity,Tech,5.540908587,Placed,109624.0533,3,1
6.185932178,0,Tier 1,Canada,Top 100,2,61.19082116,61.73576828,Cybersecurity,Finance,4.656456696,Placed,110626.469,3,3
7.648208036,0,Tier 2,Germany,Top 100,0,72.10352847,66.52196544,AI/ML,Manufacturing,4.262277148,Placed,100895.7767,2,3
6.075638565,1,Tier 2,Germany,300+,1,63.96835502,64.70991596,AI/ML,Other,6.498905729,Placed,88377.05074,2,1
7.580064836,0,Tier 1,UK,Top 100,0,58.55388109,79.56205645,Data Science,Healthcare,5.341633907,Placed,120000.0,3,3
8.221450131,0,Tier 2,Canada,100-300,0,79.51918344,72.61526925,Cloud,Finance,6.864815717,Placed,89768.40513,2,2
8.522046564,0,Tier 2,Germany,Top 100,5,69.18035083,79.6171567,Data Science,Tech,6.271661905,Placed,120000.0,2,3
9.292169618,0,Tier 2,USA,100-300,3,60.39270117,65.85688667,AI/ML,Other,7.066667017,Placed,120000.0,2,2
6.27840588,1,Tier 1,UK,Top 100,2,58.79185293,82.27143065,Cloud,Finance,6.165832061,Placed,114846.6302,3,3
9.259376341,0,Tier 2,USA,100-300,3,55.50070653,72.41434319,Cloud,Healthcare,6.065656203,Placed,120000.0,2,2
6.526027636,0,Tier 3,Canada,Top 100,3,66.50986318,48.47900376,Core CS,Manufacturing,5.501421329,Placed,74597.92142,1,3
7.2616579,1,Tier 3,Germany,100-300,3,62.57976013,72.8266887,Core CS,Consulting,8.103556537,Placed,65861.57194,1,2
7.319235313,3,Tier 1,UK,100-300,3,53.47915123,65.16052845,Core CS,Tech,5.68796987,Placed,120000.0,3,2
8.028465787,0,Tier 1,UK,300+,2,100.0,56.4928188,Core CS,Finance,6.627729233,Placed,114171.1475,3,1
7.113276629,1,Tier 1,India,Top 100,1,65.79417233,63.68932101,Core CS,Consulting,4.381045004,Placed,47806.61951,3,3
7.467619241,1,Tier 1,Canada,100-300,2,81.85052068,61.58745374,Core CS,Other,5.205263946,Placed,107295.2394,3,2
7.133310316,0,Tier 1,India,300+,1,62.93438319,78.71479578,AI/ML,Tech,5.808284387,Placed,66826.62662,3,1
7.847960136,1,Tier 1,Canada,100-300,1,59.906504,60.18999769,Cloud,Tech,5.23691545,Placed,120000.0,3,2
5.451656032,2,Tier 3,Canada,300+,1,56.23658813,72.44209787,Core CS,Tech,2.818199288,Placed,67087.89081,1,1
8.064345876,4,Tier 2,Germany,100-300,0,68.6993676,42.57479001,Cloud,Tech,5.594936581,Placed,98002.37288,2,2
6.611457004,0,Tier 3,Germany,100-300,4,69.04142132,95.05547652,Core CS,Manufacturing,8.440421757,Placed,66002.79533,1,2
6.099851119,0,Tier 1,Canada,300+,2,71.45508712,60.80838903,Cybersecurity,Manufacturing,5.199281732,Placed,93362.10788,3,1
6.060901339,0,Tier 2,India,100-300,4,59.12188239,65.45227954,Cloud,Manufacturing,5.721654422,Placed,39351.32524,2,2
7.890107444,1,Tier 3,Germany,300+,0,87.39914098,57.29309275,Cloud,Tech,5.959314779,Placed,74492.52944,1,1
7.068475763,1,Tier 1,Germany,300+,0,76.50920935,69.00132486,Cybersecurity,Manufacturing,3.395032186,Placed,98852.73118,3,1
6.777301626,1,Tier 1,Canada,Top 100,1,66.01458084,30.0,Core CS,Healthcare,4.197666321,Placed,103205.6435,3,3
7.618278271,0,Tier 3,UK,100-300,2,43.36561673,80.50025721,Data Science,Finance,4.740418569,Placed,106071.5406,1,2
7.62652791,3,Tier 2,Canada,Top 100,2,81.45763087,45.49721813,Cybersecurity,Consulting,3.44294001,Placed,94685.76639,2,3
7.268043482,3,Tier 2,Germany,300+,1,47.40869929,83.7641921,Core CS,Finance,6.554706876,Placed,99815.06632,2,1
7.451831285,3,Tier 2,UK,100-300,5,72.46439266,30.0,Cloud,Finance,7.164434046,Placed,96693.92736,2,2
6.830328264,1,Tier 1,UK,300+,2,54.89334299,60.06184943,Cybersecurity,Tech,3.857230967,Placed,106662.3172,3,1
7.001785298,1,Tier 2,Canada,300+,1,73.15990119,79.02927416,AI/ML,Finance,2.745000115,Placed,106423.4701,2,1
6.780285001,1,Tier 2,Germany,100-300,3,44.03359477,81.91224932,Data Science,Finance,5.844523015,Placed,97876.14665,2,2
6.634225169,0,Tier 2,India,100-300,0,49.86780767,63.78686816,Cloud,Manufacturing,3.815016625,Placed,40954.0174,2,2
